source_keyword,note_id,type,title,desc,time,last_update_time,time_readable,last_update_time_readable,user_id,nickname,liked_count,collected_count,comment_count,share_count,ip_location,tag_list,crawl_date,note_url
手机依赖症,669eea17000000002701f511,normal,吴冠中风格｜看手机的人,"无数个低头看手机的人，构成了这个时代独特的风景。他们的身影穿梭在大街小巷，手中紧握着通往另一个世界的钥匙。
当人离不开手机的时候，生活的节奏被打乱，时间在指尖的滑动中悄然流逝。我们在虚拟的游戏中体验刺激，在社交软件里分享喜怒哀乐，却忘记了如何在真实的生活中感受生命的美好。
手机像一个无形的牢笼，将我们困在其中。我们沉迷于那虚拟的世界，却忽略了身边的阳光、花朵和微笑。当人离不开手机的时候，是时候抬起头，重新审视我们的生活，找回那些被遗忘的美好。
关键咒语：吴冠中，看手机的人。#吴冠中[话题]# #奇域AI[话题]# #看手机[话题]# #手机[话题]# #手机党[话题]# #低头看手机[话题]#",1721690647000,1721690647000,2024-07-23 07:24:07,2024-07-23 07:24:07,5ee987f8000000000101f5f2,CCR,355,177,29,43,,"吴冠中,奇域AI,看手机,手机,手机党,低头看手机",2024-11-20,https://www.xiaohongshu.com/explore/669eea17000000002701f511?xsec_token=AB1X_LDN3txUfRhD-vUo0yJyWUKPFHvncLQ6IWCyTcMkw=&xsec_source=pc_search
断网生活,64e9e19c000000001701b9f5,normal,🇯🇵softbank路由器总是断网……,如图所示，这已经是第三次了，每次都是一摸一样的情况，可以搜索到Wi-Fi名字，也可以连上，但是没有网络，每次都是下完大雨就变这样，前两次都是直接换了黑色的机器，特别麻烦，重启、拔网线、按按钮什么都试过了，就是纹丝不动[哭惹R][哭惹R]有没有大神教一下怎么办#日本宽带[话题]# #日本路由器[话题]# #宽带[话题]# #softbank[话题]# #softbank光[话题]# #Softbank宽带[话题]# #日本网络[话题]#,1693049244000,1693059669000,2023-08-26 19:27:24,2023-08-26 22:21:09,5a312fd9e8ac2b5a0181a182,卷月犬🌙,41,38,78,17,,"日本宽带,日本路由器,宽带,softbank,softbank光,Softbank宽带,日本网络",2024-12-03,https://www.xiaohongshu.com/explore/64e9e19c000000001701b9f5?xsec_token=ABH1EtKPeIk8LMNHYSeQRxdy_adsN6_kp5bqXi6zqg0AY=&xsec_source=pc_search
短视频沉迷,6644dff4000000001e030c7c,normal,【心理学小白奔硕】读文献03天,"刷抖音真的一下午就没了，对吧←_←为啥？
	
短视频的特点：内容丰富，交互简洁，适龄广泛
🐣抖音内容很多，从影视剧到怎么做菜
😱最主要只要向下划拉就可以源源不断
😅上到我姥姥，下到我2岁多的小侄女
	
👁文章首先关注短视频沉迷的分类
1⃣先聚焦使用，在使用中才有沉迷，不同的使用不一定导致沉迷
所以：①工具性使用②仪式性使用
2⃣沉迷的概念：
短视频沉迷是一种个体因强迫性观看短视频导致明显的行为失控或注意力障碍，并进一步造成人际学习和/或工作适应困难的问题行为。
	
👏解释外部机制：
1⃣个性化算法～基本就是抖音的玩法，什么视频？注释的时间越多，刷的越久，可能推送的都是此类视频；
2⃣，内容服务层面，多通道满足～明快的旋律，醒目的文字和相应视频素材组合而成，从多种方式去唤醒人们的感官；
3⃣人机交互层面高收益陷阱～
简单的说，为什么大家都喜欢玩抖音？
从传播学理论来说，人们选择的概率等于可能的回报/需要付出的努力～
也就是说，需要付出的努力越少，得到的回报越多，人们就更倾向于选择这种行为（因为更容易）。
而短视频的使用显然是这种低投入，高收益的资源交换活动，那么就会引起沉迷的风险；
4⃣用户体验的沉浸感～这是一种主观体验，感知到自己被包围在一种提供连续刺激的环境之中的感觉
	
💁相关的理论
🍃双加工理论来看，在用短视频的时候注意资源被高度集中于视听信息处理，注意力调节会出现困难。在这个基础之上，个体与短视频媒介互动时认知的参与度很低，控制加工系统会受到限制，就会引发强迫性使用，可能会导致短视频的沉迷
🍃从对立过程理论来看，短视频作为娱乐信息的媒介，当用户与其交互时，娱乐感就会出现。此时，正强化就会被激活。
	
所以，为啥喜欢刷抖音，或者小红书视频[叹气R]你了解了吧(๑°3°๑)但是，可以忍住嘛[笑哭R]
	
#心理学小趴菜[话题]# #文献阅读[话题]# #匍匐前进的学术之路[话题]# #论文打卡[话题]#",1715789812000,1715789812000,2024-05-16 00:16:52,2024-05-16 00:16:52,5e80a314000000000100ac38,鳄鱼酱,13,7,0,4,,"心理学小趴菜,文献阅读,匍匐前进的学术之路,论文打卡",2024-11-25,https://www.xiaohongshu.com/explore/6644dff4000000001e030c7c?xsec_token=ABHoLljsb8qA6E5p94Mw7A6HXxDdBlKxG4vaYbm0raLhk=&xsec_source=pc_search
手机依赖,674adc4f000000000202acc1,normal,Mate70Pro+/RS和nova13都是RYYB？凭啥？,"稳住先别慌！
听我解释
	
1️⃣RYYB和RGGB什么区别：
RYYB进光量更多，
🌃夜景暗光条件表现更佳，
⚪️但会有色偏，依赖算法优化
	
🔴RGGB色彩表达更优，主流选择，
🌃暗光条件下表现一般；
	
2️⃣Mate 70 Pro+ / Mate 70 RS 和
nova 13系列的RYYB差别是什么？
（都是RYYB，Mate贵在哪里？）
	
那就是：
150万多光谱通道红枫原色摄像头✨，
除了通过算法优化📱RYYB的色偏问题，
还通过多光谱摄像头弥补色彩🟢上的不足，
而nova 13只有算法补充
	
Mate 70 超大杯和豪华杯：
RYYB + 红枫
不仅暗光表现好，
色彩也很还原
	
不负责猜测：
○Pura选择RGGB——
作为影像旗舰
主打后置影像
注重色彩
（主流相机也多选择色彩更优的RGGB）
（而且Pura早了半年，当时未必有红枫）
○nova选择RYYB——
主打自拍和人像
注重人像表达
选择进光量大的RYYB
	
图5实拍
	
下一篇聊聊——
🍁150万红枫原色摄像头
和其他三个头有什么区别
（点点关注，留个小赞🌹）
#华为[话题]# #华为mate70[话题]# #华为mate70pro[话题]# #mate70[话题]# #红枫原色影像[话题]# #手机摄影[话题]#  #华为RYYB[话题]#  #科技数码新鲜事儿[话题]# #玩转科技数码[话题]#",1733047314000,1733047579000,2024-12-01 18:01:54,2024-12-01 18:06:19,63eb09280000000026006515,玩数码的小恒,262,91,64,40,广东,"华为,华为mate70,华为mate70pro,mate70,红枫原色影像,手机摄影,华为RYYB,科技数码新鲜事儿,玩转科技数码",2024-12-10,https://www.xiaohongshu.com/explore/674adc4f000000000202acc1?xsec_token=ABnrBx-rlbAVK-3f_BgBvD_t94LGfl6bmCOdtQu8-jU1E=&xsec_source=pc_search
数字排毒,66ecdc01000000002503106d,normal,一起学习护理文献（数字疗法）,"📢题目：数字疗法在2型糖尿病患者自我管理中的应用进展
📖发表杂志：护理学杂志
❓阅读思考：
1️⃣收稿到见刊5个月
2️⃣数字疗法目前尚处于起步阶段，值得学习和参考#护理文献带读[话题]# #干货分享[话题]# #论文写作[话题]# #综述论文[话题]# @知识薯 @校园薯 @薯队长 @薯条小助手",1726798849000,1726968907000,2024-09-20 10:20:49,2024-09-22 09:35:07,65351c8d00000000060054db,沐沐护理,49,42,0,10,,"护理文献带读,干货分享,论文写作,综述论文",2024-11-22,https://www.xiaohongshu.com/explore/66ecdc01000000002503106d?xsec_token=ABaGXAGTP06a--JoXdAjpenbkFwJiTInlNXlnK_jtUqw0=&xsec_source=pc_search
放下手机,6720bd48000000001901a5bd,normal,听劝！放下手机，去做这6件事,"[害羞R]你觉得痛苦，是因为你对现状的不满；你感到焦虑，是因为你成长得太慢。
[自拍R]人生的曲线，我们也不知道是哪个点起了转折的作用，我们能做的就是努力提升自己，寻找到能够长期驱动你，并且让你持续投入，持续精进的事情。
[赞R]我们所遇到的任何问题都有它的解决办法，只是我们还没有找到，所以不必焦虑，找不到解决问题的方法，我们就去看书，也许就有了答案。
[喝奶茶R]做好当下的事情，要么找你喜欢的事情，要么把你做的事情变得喜欢。所以放下手机，去做这6件事吧！
#女性成长[话题]# #读书成长[话题]# #值得一看的纪录片[话题]# #读书[话题]# #女性智慧[话题]# #图文[话题]# #人文薯[话题]# #薯队长[话题]#",1730198856000,1730198856000,2024-10-29 18:47:36,2024-10-29 18:47:36,64d18ba9000000000e025910,木妍家有两小只,24,20,4,3,福建,"女性成长,读书成长,值得一看的纪录片,读书,女性智慧,图文,人文薯,薯队长",2024-11-22,https://www.xiaohongshu.com/explore/6720bd48000000001901a5bd?xsec_token=ABxPTJjPfQbNBkIcdfoeL5p3kAzgOzUsXRw3vSB245FHY=&xsec_source=pc_search
手机沉迷,66fcabe5000000001b022726,normal,国庆节帮孩子戒掉手机‼️看这一篇就够啦,"👉当孩子说“妈妈我想玩手机”，你的回答很重要！！！
-
‼️错误回答
❌“不能玩手机，眼睛会瞎！”
❌“手机是大人玩的，小孩不能玩手机！”
❌“作业写完了吗？你就玩手机！”
❌“你完成所有作业，就可以玩手机。”
❌“你做完这些任务，才可以玩手机。”
❌“你考试达标，就可以玩手机。”
-
✅正确回答
•
1⃣制定规则
直接告诉孩子玩手机有哪些危害
邀请孩子一起商量制定玩手机的规则
每天玩几次手机
每次玩多长时间（具体数字量化）
并白纸黑字写下来
让孩子签字或者父母代签孩子画押
挂在房子客厅显眼的位置
每次玩手机都提醒孩子看看规则
然后再给他手机
•
2⃣遵守规则
孩子玩手机入迷很有可能超时
这时候需要父母温和而坚定地执行规则
直接说时间到了要拿回手机
孩子很可能会哭闹
父母不能因为孩子哭闹就轻易妥协
孩子很聪明会试探父母的底线
可以提前和孩子约定好违反如何惩罚
比如两天不能玩手机或者打扫卫生
孩子一旦违反就执行惩罚措施
•
3⃣寻找替代
孩子玩手机很可能因为无聊
父母可以提议和孩子一起玩亲子游戏
或者带孩子去户外玩耍
或者约孩子去逛街购物
或者和孩子一起学一个新技能
当然与此同时也不能忽视孩子的营养
像我给孩子一直喝的小安素
一杯等于吃肉蛋奶果蔬坚果等等
除了满足孩子日常营养外
玉米八还得靠精氨酸，猛猛加速吸收
还是荃营养配方，早晚一杯啥都有了
玩的时候我也可以适当的偷个懒
用有趣的事情替代手机
分散转移孩子的注意力
告诉孩子有比手机更有意思的事情
可能孩子就不会吵着玩手机了
•
4⃣以身作则
家庭教育的核心是以身作则
孩子天然模仿父母长辈
父母长辈不在孩子面前玩手机
孩子自然不会对手机感兴趣
父母整天都在刷手机
你让孩子不玩手机孩子当然不听
还会说你都玩凭什么不让我玩
言传身教，身教大于言传
父母是孩子第的一任老师
-
#育儿[话题]# #育儿干货[话题]# #育儿干货知识分享[话题]# #家长收藏孩子受益[话题]# #育儿经[话题]# #孩子沉迷手机[话题]# #国庆节[话题]# #国庆[话题]# #戒掉手机好好学习[话题]#",1727835109000,1727835692000,2024-10-02 10:11:49,2024-10-02 10:21:32,645a0bee0000000012034a03,糖果🍬妈妈吖,174,141,8,32,,"育儿,育儿干货,育儿干货知识分享,家长收藏孩子受益,育儿经,孩子沉迷手机,国庆节,国庆,戒掉手机好好学习",2024-12-10,https://www.xiaohongshu.com/explore/66fcabe5000000001b022726?xsec_token=AB36TXHNMWNFWqdbB6BTCt7B4tRxKyg_BbHSSdcAQjbfw=&xsec_source=pc_search
断网,66815ab6000000001d0166d5,normal,美国家里断网 记得要credit,"可能很多人都不知道家里网断了 是可以管ISP要credit的
我们用的xfinity 昨天断网了一会 去网上搜outage可以查到 记得signup一个手机提醒
	
xfinity以前只需要找客服才可以要到credit 昨天发现变得更简单方便了 只需要跟chatbot聊天就可以了
方法如下：
输入service outage
然后给了个link去claim bill credit
输入断网日期和恢复日期即可
我的例子是 家里网断了20多分钟就好了 但是短信今天早上才来说恢复 也一样给了5刀credit
	
有个例外就是如果因为断电引起的断网他们是不给credit的哦",1719753398000,1719753398000,2024-06-30 21:16:38,2024-06-30 21:16:38,5f18f5ba00000000010035d7,Dr. momo,594,796,59,582,,,2024-11-22,https://www.xiaohongshu.com/explore/66815ab6000000001d0166d5?xsec_token=ABIlS6GpuyiZc1v82fXnVDTGKF6eZIewwM0_1OVTOXD1A=&xsec_source=pc_search
手机上瘾,6652f676000000001500903c,normal,手机成瘾：失败效应的威力，比想象中更恐怖,"[种草R][种草R]初三上期儿子突然说：“我不去上学，也不参加中考了。”
[种草R][种草R]从那天起他彻底躺平，整天玩游戏、刷视频，通宵不睡，玩到早上7点才开始呼呼大睡。
	
[猪头R][猪头R]说实话，儿子突如其来的变化把我吓得够呛。
[猪头R][猪头R]我实在搞不懂一向懂事上进的儿子，怎么会在中考这个节骨眼上撂挑子？#心理学[话题]# #孩子沉迷手机[话题]# #超有用的心理暗示[话题]# #深度思考[话题]# #学点儿心理学[话题]# #家庭教育[话题]#",1716713078000,1716713078000,2024-05-26 16:44:38,2024-05-26 16:44:38,5d2df063000000001100728b,千语妈妈育儿课堂,167,266,1,149,,"心理学,孩子沉迷手机,超有用的心理暗示,深度思考,学点儿心理学,家庭教育",2024-11-17,https://www.xiaohongshu.com/explore/6652f676000000001500903c?xsec_token=ABpP3K8Yj3DK67jeBekdoB9gREaf26gRj9k-QTtgpgrqg=&xsec_source=pc_search
手机上瘾,66824f620000000003024097,normal,发现了一个巨好用无比的戒手机方法！,"（如图）
就是把手机横着竖在ipad下面当平板支架[得意R]
——
因为要写字就不能随时把手机拿起来咯~
而且一想到刷手机就要把ipad放下就觉得好麻烦
就懒得看了
由于怕麻烦+拖延症=可以很久不看手机！
真的非常好用啊！
简直是天才啊我
——
然后ipad不联网，电脑不登微信
所以就没有任何消息打扰我！
完全不受任何干扰
简直是天才般的想法！🥵🥵🥵
#大学生如何变自律[话题]# #懒人自律日记[话题]# #懒人福音[话题]# #自律学习打卡[话题]# #高效学习方法[话题]# #戒掉手机好好学习[话题]# #戒手机瘾[话题]# #专注学习远离手机[话题]# #当代读书人[话题]# #训练小孩专注力的方法[话题]#",1719816034000,1719816034000,2024-07-01 14:40:34,2024-07-01 14:40:34,5e64b8610000000001006f9a,cos面包大人,44,8,9,2,,"大学生如何变自律,懒人自律日记,懒人福音,自律学习打卡,高效学习方法,戒掉手机好好学习,戒手机瘾,专注学习远离手机,当代读书人,训练小孩专注力的方法",2024-11-17,https://www.xiaohongshu.com/explore/66824f620000000003024097?xsec_token=AB1UK9mPWZE7ncURA0ziSYGlkKTpmQxpQAZmEz-qyXVr4=&xsec_source=pc_search
短视频沉迷,670e30a80000000021003aea,normal,手机的危害有多大？一定看看这篇文章！,"你只想闭着眼睛休息一会儿，
或者吃点零食过过嘴瘾。
可没到3分钟，你又忍不住拿起了手机……
	
结果是，你那宝贵的休息时间被白白糟蹋了，
你既没有读书，也没有约会，
甚至连起码的休息都没有。
你只是觉得疲惫，觉得浮躁，
觉得生活没意思。
再回想最近几年，
似乎天天都是这样:
一天 24个小时，
有16个小时都处在“掉线”的状态;一天拿起手机
200 回，有180回不知道拿手机要做什么。
你的常态是，手机打着游戏，电脑放着综艺，
在玩手机、看视频的同时，
又在回复很多人的消息。
#孩子沉迷手机[话题]# #读书记录[话题]# #每日读书分享[话题]# #沉迷游戏[话题]# #阅读[话题]# #女性成长[话题]# #保持更新[话题]# #书摘[话题]#",1728983208000,1728983208000,2024-10-15 17:06:48,2024-10-15 17:06:48,624005ae00000000210285cf,所谓的自由,399,256,17,59,,"孩子沉迷手机,读书记录,每日读书分享,沉迷游戏,阅读,女性成长,保持更新,书摘",2024-11-25,https://www.xiaohongshu.com/explore/670e30a80000000021003aea?xsec_token=ABy6nsO7LKLx32oChxDD2--fSvlc_dkkq4KFE2t7cSQfU=&xsec_source=pc_search
